Collection,Brand,Macro Region|Orig. Req. Deliv. Month/Year,09/2023,10/2023,11/2023,12/2023,01/2024,02/2024,03/2024,04/2024,05/2024,06/2024,07/2024,08/2024,Total,StyleCode,Size,ColorDescription,FrameConstruction,FrameShape,RXAble,Gender,SunOptical,Material1,Material2,USRetailPrice,USWholesalePrice
KO,NIKE OPTICAL,AMER,82.0,88.0,76.0,79.0,96.0,108.0,84.0,86.0,95.0,85.0,75.0,104.0,1058.0,NIKE 5509,48,BLACK/V,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,135.0,67.5
KO,NIKE OPTICAL,EMEA,365.0,345.0,220.0,192.0,302.0,311.0,403.0,305.0,246.0,309.0,282.0,190.0,3470.0,NIKE 5509,48,BLACK/V,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,135.0,67.5
KO,NIKE OPTICAL,AMER,83.0,76.0,109.0,76.0,113.0,118.0,95.0,88.0,81.0,92.0,90.0,105.0,1126.0,NIKE 5509,48,OBSIDIA,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,135.0,67.5
KO,NIKE OPTICAL,EMEA,172.0,175.0,152.0,91.0,144.0,163.0,176.0,161.0,116.0,128.0,125.0,102.0,1705.0,NIKE 5509,48,OBSIDIA,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,135.0,67.5
KO,NIKE OPTICAL,AMER,,,7.0,3.0,,,1.0,1.0,2.0,3.0,1.0,,18.0,NIKE 7071,3,59/MATTE,SEMI-RIMLESS,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,240.0,120.0
KO,NIKE OPTICAL,AMER,,1.0,,,,,,,,1.0,,,2.0,NIKE 7071,3,59/MATTE,SEMI-RIMLESS,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,240.0,120.0
KO,NIKE OPTICAL,EMEA,4.0,,,,,,,,,,,,4.0,NIKE 7071,3,59/MATTE,SEMI-RIMLESS,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,240.0,120.0
KO,NIKE OPTICAL,AMER,3.0,,12.0,11.0,,2.0,4.0,,3.0,9.0,3.0,1.0,48.0,NIKE 7071,3,59/DARK,SEMI-RIMLESS,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,240.0,120.0
KO,NIKE OPTICAL,AMER,2.0,4.0,13.0,6.0,1.0,1.0,1.0,,5.0,6.0,,,39.0,NIKE 7071,3,59/ANTHR,SEMI-RIMLESS,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,240.0,120.0
KO,NIKE OPTICAL,AMER,84.0,73.0,73.0,54.0,75.0,64.0,83.0,64.0,63.0,60.0,49.0,65.0,807.0,NIKE 7092,55,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,66.0,74.0,54.0,46.0,54.0,61.0,97.0,66.0,61.0,64.0,73.0,39.0,755.0,NIKE 7092,55,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,81.0,96.0,59.0,98.0,103.0,106.0,126.0,111.0,116.0,104.0,104.0,106.0,1210.0,NIKE 7092,55,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,12.0,14.0,15.0,11.0,24.0,17.0,19.0,18.0,14.0,6.0,15.0,17.0,182.0,NIKE 7092,55,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,137.0,132.0,137.0,146.0,161.0,224.0,134.0,197.0,206.0,192.0,179.0,191.0,2036.0,NIKE 7092,55,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,21.0,34.0,15.0,14.0,18.0,27.0,23.0,15.0,33.0,18.0,22.0,21.0,261.0,NIKE 7092,55,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,45.0,51.0,52.0,53.0,44.0,55.0,53.0,60.0,38.0,54.0,37.0,39.0,581.0,NIKE 7092,55,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,45.0,47.0,24.0,21.0,32.0,33.0,58.0,34.0,30.0,30.0,45.0,22.0,421.0,NIKE 7092,55,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,30.0,49.0,47.0,52.0,47.0,36.0,52.0,58.0,50.0,36.0,36.0,48.0,541.0,NIKE 7092,57,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,78.0,97.0,61.0,39.0,54.0,79.0,54.0,68.0,55.0,58.0,58.0,34.0,735.0,NIKE 7092,57,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,76.0,63.0,83.0,77.0,87.0,81.0,55.0,103.0,63.0,56.0,71.0,84.0,899.0,NIKE 7092,57,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,26.0,22.0,16.0,9.0,20.0,23.0,25.0,14.0,14.0,18.0,9.0,9.0,205.0,NIKE 7092,57,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,40.0,31.0,60.0,71.0,97.0,25.0,37.0,45.0,80.0,72.0,83.0,64.0,705.0,NIKE 7092,57,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,35.0,43.0,24.0,15.0,33.0,41.0,39.0,34.0,25.0,30.0,33.0,23.0,375.0,NIKE 7092,57,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,36.0,23.0,23.0,30.0,22.0,26.0,30.0,38.0,40.0,28.0,26.0,25.0,347.0,NIKE 7092,57,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,17.0,33.0,26.0,14.0,22.0,18.0,6.0,24.0,28.0,17.0,14.0,21.0,240.0,NIKE 7092,57,MT CRYS,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,153.0,159.0,194.0,194.0,219.0,126.0,252.0,201.0,243.0,159.0,152.0,191.0,2243.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,54.0,35.0,35.0,23.0,51.0,40.0,28.0,33.0,35.0,31.0,51.0,30.0,446.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,71.0,70.0,80.0,76.0,85.0,103.0,123.0,81.0,103.0,83.0,67.0,80.0,1022.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,70.0,61.0,57.0,37.0,54.0,59.0,64.0,62.0,54.0,54.0,33.0,36.0,641.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,272.0,317.0,337.0,333.0,384.0,464.0,350.0,403.0,344.0,346.0,373.0,386.0,4309.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,47.0,36.0,30.0,36.0,50.0,55.0,62.0,52.0,34.0,38.0,41.0,28.0,509.0,NIKE 7090,53,MATTE B,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,123.0,105.0,143.0,112.0,170.0,133.0,95.0,132.0,118.0,113.0,118.0,83.0,1445.0,NIKE 7090,53,MATTE D,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,121.0,133.0,100.0,73.0,129.0,122.0,160.0,121.0,98.0,95.0,119.0,57.0,1328.0,NIKE 7090,53,MATTE D,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,126.0,127.0,155.0,135.0,180.0,131.0,82.0,93.0,161.0,149.0,151.0,158.0,1648.0,NIKE 7090,53,MATTE D,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,42.0,43.0,34.0,21.0,53.0,47.0,39.0,26.0,35.0,28.0,38.0,34.0,440.0,NIKE 7090,53,MATTE D,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,67.0,65.0,74.0,60.0,82.0,83.0,100.0,74.0,79.0,83.0,79.0,70.0,916.0,NIKE 7090,53,MATTE N,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,EMEA,73.0,79.0,45.0,26.0,69.0,50.0,57.0,57.0,50.0,39.0,43.0,36.0,624.0,NIKE 7090,53,MATTE N,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,285.0,142.5
KO,NIKE OPTICAL,AMER,215.0,238.0,241.0,195.0,223.0,174.0,164.0,94.0,223.0,228.0,260.0,278.0,2533.0,NIKE 5538,49,BLACK-F,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,261.0,236.0,162.0,131.0,202.0,237.0,268.0,192.0,136.0,128.0,170.0,120.0,2243.0,NIKE 5538,49,BLACK-F,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,205.0,210.0,216.0,201.0,212.0,166.0,286.0,152.0,229.0,136.0,212.0,215.0,2440.0,NIKE 5538,49,BLACK-P,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,100.0,121.0,124.0,90.0,103.0,79.0,112.0,116.0,76.0,122.0,108.0,68.0,1219.0,NIKE 5538,49,BLACK-P,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,106.0,130.0,163.0,128.0,164.0,151.0,145.0,148.0,130.0,110.0,133.0,135.0,1643.0,NIKE 5538,49,ANTHRAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,60.0,46.0,60.0,39.0,52.0,56.0,69.0,60.0,34.0,49.0,41.0,29.0,595.0,NIKE 5538,49,ANTHRAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,63.0,70.0,71.0,70.0,76.0,84.0,75.0,131.0,61.0,32.0,45.0,84.0,862.0,NIKE 5538,49,MIDNIGH,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,69.0,45.0,22.0,29.0,28.0,43.0,53.0,56.0,40.0,30.0,24.0,18.0,457.0,NIKE 5538,49,MIDNIGH,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,34.0,42.0,41.0,57.0,89.0,74.0,78.0,88.0,80.0,70.0,57.0,76.0,786.0,NIKE 5538,52,BLACK-F,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,73.0,94.0,82.0,36.0,59.0,56.0,80.0,89.0,74.0,84.0,41.0,28.0,796.0,NIKE 5538,52,BLACK-F,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,108.0,114.0,143.0,99.0,102.0,121.0,138.0,120.0,125.0,103.0,126.0,132.0,1431.0,NIKE 5538,52,BLACK-P,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,144.0,97.0,136.0,50.0,81.0,95.0,65.0,87.0,82.0,53.0,68.0,48.0,1006.0,NIKE 5538,52,BLACK-P,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,49.0,51.0,53.0,37.0,37.0,54.0,60.0,47.0,54.0,39.0,46.0,52.0,579.0,NIKE 5538,52,ANTHRAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,26.0,41.0,112.0,20.0,45.0,40.0,44.0,37.0,54.0,26.0,35.0,24.0,504.0,NIKE 5538,52,ANTHRAC,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,48.0,73.0,86.0,49.0,67.0,80.0,71.0,54.0,92.0,85.0,76.0,74.0,855.0,NIKE 5538,52,MIDNIGH,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,20.0,41.0,33.0,20.0,42.0,36.0,61.0,28.0,39.0,44.0,28.0,20.0,412.0,NIKE 5538,52,MIDNIGH,FULL RIM,SQUARE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,134.0,134.0,126.0,528.0,234.0,160.0,161.0,106.0,134.0,116.0,154.0,157.0,2144.0,NIKE 7240,53,BLACK/C,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,19.0,6.0,11.0,5.0,11.0,12.0,6.0,10.0,10.0,12.0,8.0,10.0,120.0,NIKE 7240,53,BLACK/C,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,213.0,232.0,234.0,239.0,149.0,292.0,266.0,329.0,260.0,176.0,224.0,222.0,2836.0,NIKE 7240,53,GREY,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,14.0,16.0,13.0,10.0,22.0,31.0,30.0,23.0,15.0,13.0,20.0,13.0,220.0,NIKE 7240,53,GREY,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,98.0,138.0,152.0,155.0,85.0,169.0,169.0,191.0,135.0,136.0,121.0,122.0,1671.0,NIKE 7240,55,BLACK/C,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,13.0,9.0,10.0,3.0,20.0,12.0,10.0,17.0,7.0,6.0,12.0,1.0,120.0,NIKE 7240,55,BLACK/C,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,210.0,225.0,230.0,255.0,271.0,290.0,221.0,195.0,277.0,252.0,255.0,271.0,2952.0,NIKE 7240,55,GREY,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,13.0,11.0,9.0,3.0,7.0,14.0,20.0,16.0,5.0,12.0,7.0,8.0,125.0,NIKE 7240,55,GREY,FULL RIM,SQUARE,True,FEMALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,,,,,,1.0,,,,,,4.0,5.0,NIKE 7928,58,SATIN B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,210.0,105.0
KO,NIKE OPTICAL,EMEA,,,,,,,,1.0,,,,,1.0,NIKE 7928,58,SATIN B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,210.0,105.0
KO,NIKE OPTICAL,EMEA,,,,,2.0,,,,,,,,2.0,NIKE 7928,58,SATIN A,FULL RIM,RECTANGLE,True,MALE,OPTICAL,METAL,METAL,210.0,105.0
KO,NIKE OPTICAL,AMER,166.0,211.0,200.0,210.0,244.0,234.0,186.0,211.0,175.0,175.0,200.0,180.0,2392.0,NIKE 7125,54,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,42.0,55.0,44.0,33.0,57.0,58.0,79.0,41.0,40.0,52.0,38.0,23.0,562.0,NIKE 7125,54,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,100.0,135.0,171.0,135.0,155.0,137.0,93.0,172.0,153.0,108.0,114.0,127.0,1600.0,NIKE 7125,54,MATTE W,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,37.0,48.0,22.0,18.0,26.0,44.0,38.0,32.0,27.0,38.0,21.0,21.0,372.0,NIKE 7125,54,MATTE W,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,92.0,95.0,129.0,129.0,116.0,127.0,187.0,138.0,155.0,116.0,101.0,113.0,1498.0,NIKE 7125,54,GRIDIRO,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,93.0,97.0,63.0,52.0,72.0,60.0,97.0,81.0,58.0,74.0,56.0,50.0,853.0,NIKE 7125,54,GRIDIRO,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,281.0,285.0,340.0,313.0,391.0,317.0,207.0,304.0,244.0,291.0,269.0,351.0,3593.0,NIKE 7125,54,DARK GR,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,84.0,74.0,40.0,34.0,49.0,68.0,88.0,52.0,44.0,60.0,55.0,38.0,686.0,NIKE 7125,54,DARK GR,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,357.0,393.0,424.0,395.0,289.0,510.0,495.0,372.0,257.0,327.0,663.0,654.0,5136.0,NIKE 7125,54,MINERAL,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,EMEA,107.0,112.0,58.0,42.0,91.0,77.0,66.0,41.0,48.0,57.0,43.0,21.0,763.0,NIKE 7125,54,MINERAL,FULL RIM,RECTANGLE,True,MALE,OPTICAL,BIO INJ-G820,BIO INJ-G820,249.0,124.5
KO,NIKE OPTICAL,AMER,51.0,58.0,71.0,57.0,77.0,75.0,82.0,70.0,45.0,39.0,68.0,84.0,777.0,NIKE 7280,50,MATTE D,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,EMEA,75.0,87.0,67.0,27.0,70.0,73.0,79.0,96.0,64.0,61.0,49.0,38.0,786.0,NIKE 7280,50,MATTE D,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,AMER,327.0,319.0,359.0,339.0,342.0,386.0,413.0,336.0,313.0,300.0,290.0,323.0,4047.0,NIKE 7280,50,GUNSMOK,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,EMEA,125.0,130.0,86.0,56.0,116.0,125.0,111.0,90.0,86.0,103.0,81.0,68.0,1177.0,NIKE 7280,50,GUNSMOK,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,AMER,58.0,80.0,63.0,50.0,60.0,68.0,63.0,71.0,75.0,58.0,63.0,66.0,775.0,NIKE 7280,50,ARMORY,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,EMEA,190.0,211.0,172.0,109.0,140.0,176.0,203.0,181.0,158.0,160.0,165.0,120.0,1985.0,NIKE 7280,50,ARMORY,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,AMER,231.0,322.0,310.0,272.0,347.0,333.0,340.0,348.0,342.0,301.0,315.0,371.0,3832.0,NIKE 7280,50,CLEAR,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,EMEA,106.0,103.0,75.0,61.0,77.0,95.0,91.0,100.0,72.0,88.0,87.0,73.0,1028.0,NIKE 7280,50,CLEAR,FULL RIM,ROUND,True,FEMALE,OPTICAL,ACETATE,ACETATE,220.0,110.0
KO,NIKE OPTICAL,AMER,163.0,206.0,259.0,193.0,231.0,177.0,140.0,181.0,204.0,578.0,1035.0,263.0,3630.0,NIKE 7246,54,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,33.0,43.0,32.0,16.0,27.0,46.0,36.0,29.0,20.0,19.0,20.0,19.0,340.0,NIKE 7246,54,MATTE B,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,125.0,129.0,143.0,134.0,147.0,189.0,138.0,123.0,198.0,158.0,142.0,159.0,1785.0,NIKE 7246,54,MATTE A,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,34.0,33.0,25.0,9.0,35.0,53.0,48.0,28.0,29.0,28.0,21.0,13.0,356.0,NIKE 7246,54,MATTE A,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,90.0,74.0,115.0,109.0,165.0,149.0,153.0,121.0,126.0,116.0,106.0,114.0,1438.0,NIKE 7246,54,MATTE T,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,32.0,37.0,20.0,15.0,27.0,30.0,36.0,23.0,21.0,20.0,28.0,11.0,300.0,NIKE 7246,54,MATTE T,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,546.0,638.0,550.0,563.0,589.0,721.0,772.0,553.0,363.0,608.0,665.0,675.0,7243.0,NIKE 7246,54,CLEAR,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,EMEA,69.0,77.0,70.0,38.0,68.0,86.0,69.0,76.0,50.0,67.0,75.0,55.0,800.0,NIKE 7246,54,CLEAR,FULL RIM,RECTANGLE,True,MALE,OPTICAL,ACETATE,ACETATE,259.0,129.5
KO,NIKE OPTICAL,AMER,19.0,28.0,29.0,21.0,38.0,30.0,36.0,41.0,29.0,27.0,30.0,39.0,367.0,NIKE 5019,47,MATTE S,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,35.0,28.0,23.0,13.0,30.0,40.0,32.0,40.0,15.0,34.0,20.0,26.0,336.0,NIKE 5019,47,MATTE S,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,75.0,88.0,77.0,85.0,87.0,85.0,100.0,119.0,75.0,74.0,87.0,93.0,1045.0,NIKE 5019,47,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,22.0,29.0,22.0,17.0,32.0,48.0,30.0,37.0,11.0,16.0,25.0,20.0,309.0,NIKE 5019,47,MATTE B,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,118.0,152.0,142.0,144.0,169.0,171.0,152.0,171.0,137.0,156.0,140.0,166.0,1818.0,NIKE 5019,47,MATTE M,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,140.0,155.0,142.0,89.0,141.0,168.0,148.0,176.0,100.0,91.0,103.0,95.0,1548.0,NIKE 5019,47,MATTE M,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,33.0,43.0,49.0,39.0,62.0,64.0,51.0,63.0,39.0,50.0,35.0,45.0,573.0,NIKE 5019,47,MATTE G,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,EMEA,70.0,58.0,55.0,17.0,50.0,67.0,53.0,33.0,29.0,25.0,32.0,18.0,507.0,NIKE 5019,47,MATTE G,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
KO,NIKE OPTICAL,AMER,72.0,71.0,89.0,56.0,62.0,67.0,67.0,81.0,63.0,58.0,55.0,58.0,799.0,NIKE 5019,50,MATTE S,FULL RIM,RECTANGLE,True,UNISEX,OPTICAL,BIO INJ-G820,BIO INJ-G820,135.0,67.5
